transaction_id,transaction_amount,account_balance,time_of_day,day_of_week,merchant_category,transaction_type,location_risk_score,historical_failure_rate,transaction_failure
2341,57.29667707356696,37.210168028554484,3,1,retail,credit,0.7456417896649775,0.20961290708774163,0
2342,37.76789550893342,39.34490796047083,19,1,restaurant,credit,0.7738068595503005,0.27990495405508553,0
2343,42.015066157249954,26.355335271232082,13,2,retail,credit,0.8423925466510337,0.2293477370429906,0
2344,9.124359780797187,117.70648707768515,7,5,grocery,debit,0.4885378305016911,0.08408958814074886,0
2345,0.7945221773457269,21.747769754637115,17,1,gas,debit,0.5041896154937485,0.23895282598769307,0
2346,104.13926268055783,127.74503906633718,6,5,gas,debit,0.0981782201011705,0.4447491808047715,0
2347,9.79374401470038,67.21209645748573,2,0,restaurant,debit,0.8521209588182299,0.1369106391567366,0
2348,5.505988697376859,52.19337241222882,20,5,grocery,debit,0.5334881887126651,0.21330535957524951,0
2349,56.838753207930864,28.312109204701283,13,1,restaurant,credit,0.5944347216442184,0.10891273687220415,1
2350,11.156039830963342,14.07581587834832,11,2,restaurant,credit,0.12144065648612257,0.31124319150634583,0
2351,98.48503188474795,28.56971508364651,14,0,online,credit,0.6018225319063348,0.21376424125201465,0
2352,50.678863205215464,39.25163625461298,7,2,online,debit,0.04198835009510593,0.1277429576119239,0
2353,56.000128467819124,5.108856940143063,4,5,grocery,credit,0.9232087666406505,0.20203095837728566,0
2354,2.5884686168004825,44.81956866750782,16,2,gas,debit,0.8635374720025971,0.3425858982436027,0
2355,123.70701382569474,137.60088649453814,9,5,retail,debit,0.19431742363122462,0.055981604645633974,0
2356,29.721651794376896,96.2758882115321,10,3,online,credit,0.5938006660566318,0.09387769233380809,0
2357,11.543058852111523,33.24133475477406,22,5,grocery,debit,0.6026991205028633,0.2708805227180384,0
2358,24.905351523807656,57.22187746439089,15,4,grocery,credit,0.8034324147019728,0.21685806022948428,1
2359,1.3988453560495948,31.306803263158372,15,2,gas,debit,0.7569203627523046,0.015062813292862567,0
2360,37.07634692944545,63.355437346448596,3,1,grocery,debit,0.9932432155768192,0.37479225507466096,1
2361,4.288524514330643,254.70546127447014,22,3,grocery,credit,0.3508406771345671,0.01678697225826127,0
2362,2.640569388155122,143.81083679350513,4,6,gas,debit,0.12463245181772686,0.1866822831679974,0
2363,2.047175873500629,91.90857249462832,9,0,online,credit,0.5734717199517302,0.09064636698836312,0
2364,106.59456894864026,33.351911518521604,13,5,gas,credit,0.7639916740667151,0.13498234987344623,0
2365,7.815468488807128,115.5771639391365,8,4,restaurant,credit,0.2857933523056404,0.22587384062184154,0
2366,200.45535725543843,10.10593675439647,17,3,online,credit,0.2362063668579889,0.5456725982864551,0
2367,8.991662916652086,42.42112706654692,19,2,restaurant,credit,0.802454595279684,0.21089411051035134,0
2368,1.5510979943700736,97.8769835071815,5,6,grocery,credit,0.7537222917252228,0.046241067199841085,0
2369,3.7629880655353958,114.48241312640599,10,6,restaurant,credit,0.2033919677371866,0.11986244755936057,0
2370,128.21613954000202,106.68541851102204,20,3,gas,credit,0.869270603995332,0.13822374174496113,0
2371,15.897354839566008,73.3197995608581,16,1,gas,credit,0.1347294172591591,0.3763969666016623,0
2372,8.824827494510851,44.892692049726755,8,1,retail,debit,0.10923982527179277,0.09099369807380994,0
2373,25.53441981767421,93.50135889510248,2,1,grocery,debit,0.3511072364584986,0.22221869306188347,1
2374,42.63493997240545,21.055018903183452,15,4,gas,debit,0.8865325929586335,0.3432923222594764,1
2375,107.35039714516212,23.460607468938843,19,6,online,credit,0.6954401686592102,0.14890304694060036,0
2376,176.39906530592205,58.07496502746762,3,3,gas,debit,0.3947185825512348,0.2173184632557858,0
2377,11.708874181028516,64.92272020903629,23,3,online,debit,0.1572509234518722,0.36230592113039406,0
2378,2.7481514093993025,8.796771871806904,21,6,grocery,debit,0.7134765127226445,0.005026861378365967,0
2379,10.802766495465123,86.06874874823498,14,2,retail,credit,0.5991472194883126,0.09418547048020012,0
2380,29.678437139099703,118.24140951427509,1,0,retail,debit,0.9876829110691309,0.23702544091105673,0
2381,4.73206466117729,50.537455909427166,19,1,restaurant,credit,0.7655594618145449,0.331074370492963,0
2382,4.779202194502698,586.6722305927276,16,0,gas,debit,0.10212395640847138,0.1796845807448366,0
2383,33.63885582954184,27.57928351730285,18,6,grocery,credit,0.7282150594106311,0.17980010593216053,0
2384,18.671932726774685,38.0504471778495,19,6,restaurant,credit,0.25744704551645026,0.18896198243080223,0
2385,21.09836381404785,36.77922301954853,15,0,grocery,debit,0.9618956989754177,0.44586979069831334,0
2386,6.4382515058542875,50.59295759834628,23,1,grocery,credit,0.019273617474210747,0.37680434950627445,0
2387,14.21643839747879,39.30199130907635,18,1,restaurant,credit,0.23835059031796446,0.24558058405837563,0
2388,5.021106278347088,13.372354186678681,20,2,grocery,debit,0.4989983765118249,0.015604023622042735,0
2389,76.34767785178505,31.609310199439506,16,4,restaurant,debit,0.07906840045385943,0.37478112783771694,0
2390,94.90477325501688,49.52013250824864,3,1,gas,credit,0.3440628343441985,0.04341160751798319,0
2391,1.2595042695010579,186.52626906528408,17,0,restaurant,credit,0.49723497321192345,0.14331446698064082,0
2392,4.98151324686531,493.8556526487229,3,6,gas,debit,0.4469332527067009,0.2143514530905158,0
2393,2.128050106234205,207.57109299837845,20,2,retail,credit,0.46058522506740074,0.1649391722815322,0
2394,7.575838954936226,25.144042011438096,2,3,restaurant,debit,0.8790230519393539,0.09881424137663286,0
2395,17.72264225141205,27.226489807865903,21,6,retail,credit,0.505290873565318,0.10228981140197237,0
2396,2.2830954380258586,46.55672317909546,17,2,restaurant,credit,0.941046850825897,0.09757292280387979,0
2397,5.039013255679211,325.2385421195043,20,1,grocery,debit,0.14773168076407872,0.12929852461878627,0
2398,4.455164307684329,46.27380100060018,19,6,retail,debit,0.28025608750603437,0.231783794612189,0
2399,27.409810427167365,14.476005844846474,4,5,online,credit,0.6565157751939338,0.23926363696716146,0
2400,22.287288768213536,33.076493470711775,8,1,online,credit,0.28312258190228146,0.07219662243475347,1
2401,6.803203947685049,116.40273153521976,21,4,online,debit,0.34727606941405154,0.1060239173877522,0
2402,26.186167365827828,108.84667895177459,22,2,retail,credit,0.901028198007591,0.1800638424914027,0
2403,8.846128211960194,44.69150029364245,23,1,gas,debit,0.5385591748050331,0.024057897045610576,1
2404,13.36336936793918,108.13870120381098,14,0,restaurant,debit,0.3346607559593171,0.7056905627978047,0
2405,247.1951573658816,5.622788962329013,8,0,grocery,debit,0.7767117778909127,0.3750877384923969,0
2406,150.0084427759826,60.571787691774084,13,2,grocery,debit,0.07066475405020323,0.3993427372098366,0
2407,2.85944670008979,129.1126683674421,20,6,retail,debit,0.5636626102062126,0.15520509260781273,0
2408,69.72776767063436,23.73941447588281,23,4,online,debit,0.09966972214657233,0.14309427162275054,0
2409,67.83612239363629,23.65705699625047,1,5,grocery,credit,0.17685080204936598,0.01943945650553351,0
2410,3.5880363203400174,8.444808275145125,17,2,grocery,debit,0.06244545428950332,0.21845718723594207,1
2411,68.59135220489229,267.7076681847548,12,4,gas,credit,0.9016830287828005,0.2775244231942508,0
2412,201.72348583448493,26.57168095657311,20,0,grocery,credit,0.04820445876783652,0.3267238130812461,0
2413,3.729159192307328,69.48030129992341,15,1,grocery,debit,0.516416447940187,0.1317639623472974,0
2414,5.07205351669748,99.87476403529766,5,3,restaurant,debit,0.22497740198409888,0.2267406843777714,0
2415,92.43375264068946,247.66275185334408,15,1,grocery,credit,0.3835886336972276,0.23525557947416303,0
2416,30.181916880157516,46.81025140325377,3,0,restaurant,credit,0.4936561846798305,0.40861038191867494,0
2417,45.93440556525177,31.835123926019993,23,5,online,debit,0.45006014128377525,0.06435082977227735,0
2418,33.47784325370332,64.91428118449724,9,6,gas,credit,0.7480871898717718,0.06528992238323264,0
2419,36.091012798407945,197.17275562066564,18,0,grocery,credit,0.9118833262561259,0.08270895563656643,0
2420,2.746402318984323,46.05459168550357,10,1,gas,debit,0.30027221408469884,0.12484745282408904,0
2421,96.63843693270209,21.012781982943054,4,1,gas,debit,0.024540497156058882,0.29275815170603237,0
2422,116.09223316258408,11.695944896498512,17,5,gas,credit,0.8939454357398325,0.3568181775348327,0
2423,14.237991987087604,16.09812193835642,2,5,retail,credit,0.9787840656993941,0.5470299678173062,1
2424,18.81744895482785,129.59205751149454,7,0,restaurant,debit,0.4333511743728645,0.061900213374723526,0
2425,2.0204873529825473,39.621643567680046,10,1,gas,debit,0.4557888773492279,0.176487843689066,0
2426,43.44006335298878,29.739588075518906,20,6,online,debit,0.14415611048627497,0.07652602593030854,0
2427,47.3745972748254,26.683163255414552,18,3,grocery,credit,0.47552345009598507,0.2791257657002919,0
2428,18.29656751011441,59.444663832917215,20,3,gas,credit,0.30334923598097385,0.05571949276737211,0
2429,108.47611817922552,42.971835221179056,2,2,gas,debit,0.9943800675361362,0.25976114327197874,0
2430,12.168907749295432,41.54876743667161,11,3,grocery,credit,0.18484796420664384,0.19875130695013993,0
2431,46.848026726864425,210.46595957456125,14,0,online,credit,0.37858673201245796,0.1410925995891106,0
2432,4.351425497363484,254.17329085689778,22,0,gas,credit,0.6165019819986037,0.2775525144022696,1
2433,19.38833843417229,10.913257418444008,23,2,gas,debit,0.3451235518223985,0.23941009515444236,0
2434,15.463286681303357,75.76168812321417,15,6,online,credit,0.4744235390520273,0.17941120836250252,0
2435,28.161671395487083,25.106779301897625,4,4,gas,debit,0.9734836332408764,0.07768579868749403,1
2436,11.538734658408261,42.59551159645784,18,6,online,credit,0.5080713760507982,0.16802369589491503,0
2437,16.49060964526634,74.38679095331315,5,2,gas,debit,0.9103204384738176,0.22527565668008007,1
2438,69.34338504684231,44.13619009852868,11,4,grocery,debit,0.043082868745279446,0.13365457567964695,1
2439,10.431745868709251,68.7488411653321,18,4,online,debit,0.11981834390183577,0.2722827019176391,0
2440,1.8042307955239985,107.01512782728832,8,1,grocery,credit,0.9445115947531172,0.2800947684486908,0
2441,277.0992807710352,73.30118685738599,17,5,grocery,debit,0.1287311116880948,0.3992222576438106,0
2442,159.5218842330056,28.593050415473037,2,3,gas,credit,0.7365511953910377,0.20205717082201188,1
2443,2.891010102060236,29.1018106249268,22,6,online,credit,0.44600360415214946,0.035368042991352384,0
2444,56.51814335140434,12.939630106448034,13,4,retail,credit,0.4067483291999553,0.15174168332399451,0
2445,9.445494394647287,23.24475935358804,23,1,grocery,credit,0.6592202642760787,0.04757951535286557,0
2446,29.821536176907816,388.41267194367265,20,2,grocery,credit,0.7276008252588279,0.18803870408570858,0
2447,31.22865783293654,24.729489191581035,4,2,grocery,debit,0.9319692802857061,0.42620060876802635,0
2448,14.131244947815821,16.553891126239154,4,6,gas,debit,0.25688548887519447,0.13584871381792388,0
2449,6.198773820597302,75.18320451871692,3,6,gas,credit,0.6980803776614165,0.34144351614028473,0
2450,7.129124397787492,48.89304907678429,21,4,grocery,debit,0.34228581767265776,0.2236236247548184,0
2451,5.082036803368256,44.898606702893446,15,6,gas,credit,0.7176097448829775,0.15213045329591537,0
2452,5.767661357231629,223.41833737473297,12,1,gas,debit,0.14211612592037715,0.09213851081164987,1
2453,18.160203243368528,94.54979959712848,7,0,gas,credit,0.45754254973052944,0.10728177032232487,0
2454,6.864478122724743,32.13696959758088,23,6,restaurant,debit,0.18362972767632346,0.09848744105789115,0
2455,55.87282346725963,35.71333264133449,20,5,online,credit,0.33644622977267724,0.11659237259939736,0
2456,186.95524057747514,33.02990905834929,15,5,gas,credit,0.7156294074624721,0.14417275907049582,0
2457,8.414194809717552,130.94005480721532,1,3,restaurant,debit,0.2333498494759655,0.1977791087760063,1
2458,28.763486439553578,40.11909359725849,7,4,restaurant,credit,0.6848839038169878,0.08792185082642591,0
2459,42.501002566596235,9.08701523739097,2,0,gas,debit,0.4959401940474869,0.1507654366278546,0
2460,40.772319452837436,52.02270829647073,22,3,restaurant,debit,0.09203655705661307,0.05048311928544023,0
2461,22.509397797023503,11.739673450244295,8,0,retail,debit,0.38669468521613404,0.35501845096755386,0
2462,61.19243847407191,485.0396313655814,10,5,restaurant,debit,0.8692062029602516,0.4041277257636394,0
2463,41.40383167235873,20.787089277018634,20,1,online,credit,0.9892908979563472,0.09341642796673551,0
2464,3.1377512047413356,46.43879618921893,23,6,restaurant,credit,0.36892109731775835,0.12648917754423314,1
2465,73.97551030332772,70.68283342359635,19,4,gas,credit,0.05487473121869779,0.3980342712636313,0
2466,76.01542315139362,40.90866256675605,0,0,grocery,credit,0.13018777430610795,0.195911575094551,0
2467,6.392151078419424,40.852564530251655,0,0,retail,credit,0.7881484139444392,0.1644883822400171,0
2468,21.261687691260402,83.24826486333446,21,0,restaurant,debit,0.6557870731896784,0.07624130166130628,0
2469,55.979944307165745,251.19159102035084,7,5,retail,debit,0.2850119992218413,0.28160126544111796,0
2470,14.673296403545503,117.62588029841406,15,4,online,credit,0.3912985627074137,0.349227548309393,0
2471,100.43061305107294,239.49053076975585,9,1,restaurant,credit,0.8111502312455718,0.10170744217707867,0
2472,696.319594144138,19.170658210353988,1,1,restaurant,debit,0.4131099469578682,0.38763251749937216,0
2473,6.178162832918768,74.99058956935289,15,0,retail,credit,0.7557732118360941,0.3686125516561193,0
2474,2.5305409529244565,63.767652779891016,3,1,restaurant,credit,0.29520570138356583,0.11363699196730094,0
2475,31.681340930665502,77.5630606789939,18,3,restaurant,debit,0.724811798594977,0.13429719059146294,0
2476,59.28425507556385,216.2060678312142,8,1,grocery,credit,0.4663974431054343,0.1460775299648033,0
2477,14.206511832324848,43.78147795514351,2,0,retail,debit,0.5453542816604049,0.633929799117673,0
2478,177.66344373085775,36.39737415515403,10,3,gas,debit,0.5987331123503699,0.2109170005836029,0
2479,2.6968685413304887,93.12855005961632,7,4,gas,debit,0.45057469449970566,0.290661957949801,0
2480,56.79100409344863,9.223893827458301,6,2,online,credit,0.46613561969719464,0.1002395849962685,0
2481,8.094693866909786,43.083838538243064,0,5,grocery,credit,0.265708620692624,0.1747763991348335,0
2482,264.82437205522166,47.74156063674473,7,1,retail,credit,0.985764378110567,0.32967693789326924,0
2483,398.9248406118167,21.750600877244725,23,6,retail,credit,0.9058150560487886,0.15477488888693058,0
2484,6.359915673146993,157.1277252697378,16,3,grocery,debit,0.5273828276187854,0.5151306058974472,0
2485,8.808034322348014,18.8735162477922,10,2,grocery,credit,0.03462941255648955,0.13468080760514314,0
2486,72.92137679066911,47.66164334349192,6,4,online,credit,0.1684279708549884,0.03338123161166493,0
2487,11.238035204503001,73.19720413223273,8,2,gas,credit,0.8539352114361102,0.3011483489836292,0
2488,18.762931094817876,211.33648131619216,13,4,retail,debit,0.9308120730797638,0.0721218189838996,0
2489,20.865198568352987,54.02481970408364,4,0,grocery,debit,0.16129210457444332,0.15802075388014183,0
2490,1.1280497601415045,139.23366906612668,17,0,retail,debit,0.7345186563567961,0.502446511240633,0
2491,19.672926099783513,110.01265419111948,23,5,gas,debit,0.6230233095760298,0.4041259542493299,0
2492,7.137826647464774,61.77245518770886,22,5,retail,credit,0.3033849699511225,0.1860485305625461,1
2493,9.58611566214235,18.365733006862452,12,4,retail,debit,0.43609140362672616,0.15306322716649715,0
2494,175.115893832387,13.00610859598424,4,2,grocery,debit,0.6772694273755229,0.2525379139148534,1
2495,3.050299121950376,60.73410497111325,7,5,grocery,credit,0.10129591380279124,0.14427898730089328,0
2496,68.0204081581538,31.731285741586685,14,1,grocery,debit,0.18904265192599778,0.5661586446978039,0
2497,13.217683663392702,136.90141820741087,21,2,gas,debit,0.03331497226909175,0.2235947487293059,0
2498,13.201886647978238,115.10635396824765,3,5,restaurant,credit,0.90220172541331,0.338559574850169,0
2499,65.73015787064045,45.394411627380364,0,2,gas,debit,0.5738961895354213,0.34316202421982356,1
2500,33.4508414546693,17.154955392740384,5,6,grocery,credit,0.523427435808723,0.23505755263466416,0
2501,47.2720634289467,90.98872062032153,23,1,online,debit,0.7062406406165065,0.11323682116493482,0
2502,85.82213790889493,19.728228992961775,18,2,retail,credit,0.9883502236854673,0.0362491088229555,1
2503,12.219553629657419,25.572973651073905,11,2,retail,credit,0.17223728843719377,0.15465028405770834,0
2504,8.017646285859081,20.503267460999837,6,3,retail,credit,0.13310601753067453,0.12654031842477786,0
2505,3.9443106946170503,47.53655424160751,12,4,retail,debit,0.29479086490996476,0.08433994988146568,0
2506,5.823399542410831,175.94867515479496,6,0,online,credit,0.9039441597700395,0.07373528481028892,0
2507,1675.122603940931,54.32362035993486,8,5,grocery,credit,0.4114606114408613,0.020818149370480543,0
2508,129.9330569264252,35.050199578482484,0,6,restaurant,debit,0.7934967581372095,0.06322645596418071,0
2509,2.646898165100567,11.874402940414546,20,5,retail,credit,0.20292815986752388,0.1346627790196239,0
2510,2.7629890003624133,94.83367661464828,23,5,restaurant,credit,0.49360544236012294,0.09975273930499401,0
2511,41.380058770414614,25.017995703879958,12,4,gas,credit,0.12747053914646023,0.21956992617083695,0
2512,45.64514259748073,61.40661829457373,18,2,gas,credit,0.4128984000307291,0.45429990757264455,0
2513,45.75612913791845,38.31269809096133,20,1,retail,debit,0.2622819668617441,0.08085989002306739,0
2514,13.702335731733044,126.23903584591834,0,1,grocery,credit,0.5494315958462039,0.1958758871818298,0
2515,16.640152666087374,46.65423044544007,19,0,online,credit,0.780406213075193,0.26388363884136723,0
2516,32.84564902015039,51.47383629533958,20,0,retail,credit,0.9383703713480281,0.04535535662290553,0
2517,22.847449901788217,88.74323032832076,18,0,gas,debit,0.28384278126488904,0.3522912639222709,0
2518,0.7196785974097339,448.96286677547994,17,1,gas,debit,0.7431316957093409,0.2147604935638341,0
2519,14.229262080298104,132.7472481524189,22,2,restaurant,credit,0.8855923372820323,0.23079726954171165,0
2520,5.600693047744932,49.968554303628316,4,0,online,credit,0.12485187705032996,0.052925973791398385,0
2521,26.12302549690165,54.773033893988384,2,0,retail,debit,0.5859322281052156,0.13119471065442084,0
2522,1768.5026443685438,32.30236798193329,1,6,grocery,credit,0.6118463085984701,0.1851815449655302,0
2523,34.8559027308537,21.115435144396944,21,1,restaurant,debit,0.2723851023026381,0.08239463534368506,0
2524,12.549809306252092,31.413860506845985,9,5,online,credit,0.02251455960919202,0.06101529526062536,0
2525,80.05406772587541,25.22539023498897,5,2,restaurant,debit,0.25670294648370917,0.1948517914013515,0
2526,41.43110100546579,104.93786192566745,18,0,grocery,credit,0.5847346072412586,0.28628014371659,0
2527,37.71816224762962,18.705267003265213,16,2,gas,credit,0.1964427124134679,0.12103092671319733,0
2528,49.91272048566986,207.10182103385463,18,3,retail,debit,0.28734517960813344,0.19158056655663336,1
2529,439.138717011821,115.82105649414837,12,5,retail,credit,0.7079224600912811,0.22226461618410628,0
2530,3.682777956959619,55.72905971945858,16,5,grocery,debit,0.3983155915707567,0.3301064476333896,0
2531,40.87211784185782,54.61554840122889,22,0,retail,credit,0.06542538691727184,0.293155907994661,0
2532,5.004954415971429,31.271861211881948,17,0,retail,credit,0.39916588422017163,0.09477328683830387,0
2533,46.21336165167719,71.52767311168896,10,6,restaurant,debit,0.9997689648723607,0.4079550235418571,0
2534,5.063055894730299,162.08039267302334,19,1,grocery,debit,0.26105153883340837,0.3616131106153438,0
2535,10.739728179535005,27.027193822305854,19,5,restaurant,debit,0.2652565284501831,0.22420590758461234,0
2536,12.901777965368488,11.782411999964625,12,6,retail,credit,0.16988641465940224,0.18411488549806218,0
2537,86.81028270706496,110.30158045560364,23,3,online,credit,0.2716373827012014,0.2687262757612536,0
2538,79.65315655680592,75.51761756332333,10,3,online,credit,0.5747533034145131,0.24579219103139666,1
2539,3.1000676546401396,17.81073202843517,19,3,restaurant,credit,0.9646021320179259,0.32300105986334365,1
2540,21.810710718482568,26.22225896997818,18,4,gas,credit,0.6076952722725482,0.05757143303357377,0
2541,6.928409087033873,23.1245708629823,9,1,gas,credit,0.40984759227776846,0.18729655408846116,0
2542,3.041170985919096,26.455596688927464,2,1,grocery,debit,0.3896336290737772,0.10239270792995822,0
2543,14.504724506106333,39.50065468046892,20,0,online,credit,0.024225884611387638,0.13417176753557455,0
2544,12.645176237050576,41.82326215910411,5,1,online,debit,0.0025423021999002593,0.11439498958700904,0
2545,765.1521703366974,28.48012127914177,6,0,restaurant,credit,0.7971935469795308,0.3656826461062682,0
2546,38.45311619460686,25.58064933989852,20,6,retail,debit,0.49016066251475265,0.4395267587188565,0
2547,2.5435830811928373,43.432832142397096,22,0,grocery,debit,0.03320941303316316,0.10219534231816203,0
2548,8.6092653857078,64.56623104424337,19,4,restaurant,credit,0.2860270447903638,0.11787747011345376,0
2549,92.95122964151255,39.79349527513033,4,6,gas,debit,0.3566818838761985,0.03328360371147941,0
2550,460.6618037316402,173.93245311232045,21,1,retail,credit,0.783288889983881,0.38674429230169627,0
2551,1.860834478823602,90.7481161653343,8,1,grocery,debit,0.43438670319940054,0.05277304616020017,1
2552,1.1973531619596403,11.124547389572397,21,4,retail,debit,0.7893001748261949,0.13125450541538103,0
2553,332.4361338692304,92.17857842220077,9,4,gas,debit,0.633734050868795,0.08767378288650769,0
2554,36.03249845352964,100.0373866468145,13,6,restaurant,debit,0.0331362064160996,0.19730453683101942,1
2555,5.460612168175545,35.34882072717023,10,6,restaurant,debit,0.9686887040696515,0.32417150043151816,0
2556,44.78815150846231,12.241140032987024,16,1,online,debit,0.18143303667532762,0.15515493782175183,0
2557,0.38534293206483594,55.040361382050456,10,1,restaurant,debit,0.27561956170809176,0.15295439977554834,0
2558,20.18749311430466,54.17888996398983,6,6,online,credit,0.809294028521325,0.28509777337116726,0
2559,32.8427742656803,17.784970798234657,10,0,restaurant,credit,0.1898398640874599,0.08377223483153713,0
2560,80.35105396776343,12.791498668426106,12,2,grocery,credit,0.4010877837072807,0.0352123040406703,0
2561,4.389239913049885,50.02117688926124,18,5,gas,credit,0.8649912181532982,0.20638440231263155,0
2562,22.840396444566103,43.2467812199893,5,0,retail,debit,0.6372722762016735,0.1683163924252088,0
2563,5.012140457638582,35.97177613346324,1,3,gas,debit,0.3020805994863446,0.2121074775729414,0
2564,29.461243900432258,50.22883505380636,13,3,gas,credit,0.6440497215257783,0.10869408944835547,0
2565,5.243454393090771,18.123757128695996,15,2,online,credit,0.8126244755375005,0.326097092019366,0
2566,10.890041429066978,35.34579341618026,6,5,online,debit,0.40388928259785417,0.1070314217179749,0
2567,4.509908692817605,93.06749946761674,0,4,grocery,credit,0.5716746844761467,0.13499905839704243,0
2568,53.340951806471445,38.47581721474575,1,3,retail,debit,0.9879276848520606,0.12074573806733066,1
2569,72.79714045631775,10.257688564055469,8,4,restaurant,credit,0.9645628430539969,0.07998704505940939,1
2570,14.126735617566938,34.03221997738374,22,4,restaurant,debit,0.5090373119372777,0.2433913364159857,0
2571,21.271262693335768,18.7246630857886,17,0,gas,credit,0.09614125651079974,0.28489328724653845,0
2572,2.2867071981468077,71.31711184573204,20,4,grocery,credit,0.7006820888135037,0.0738842677231046,0
2573,12.813317093159089,75.10126504089078,19,2,retail,credit,0.26862078708019843,0.4016032353924682,0
2574,18.628507607197715,10.393965266716343,17,0,restaurant,debit,0.6694749281421927,0.14095439206466606,0
2575,1023.7110996494877,116.6307510855331,17,2,gas,credit,0.3517555982181967,0.22907084857815016,0
2576,3.788800435982014,17.954013777670493,9,4,grocery,credit,0.7187584384819646,0.49766167558756436,1
2577,180.59660784838357,259.61046355823606,7,3,retail,debit,0.36732255828386384,0.13203514944948283,0
2578,89.5939826855803,51.99896089011605,20,5,gas,debit,0.9411952773795531,0.5519432265962547,0
2579,30.598610723510557,15.699148912042562,7,4,gas,credit,0.13667287245778148,0.3205391807198428,0
2580,280.8808972536401,17.426881525188055,1,2,grocery,debit,0.06840483712222278,0.20501669190718635,0
2581,35.098493485521644,77.33102951401084,17,1,grocery,debit,0.7811990972499512,0.5454762180202768,0
2582,36.00791565176429,36.918032233681544,10,1,grocery,debit,0.4013259601254161,0.5158337246453711,0
2583,18.54720345366637,49.5680310368841,10,3,grocery,credit,0.46557558998962867,0.10539370776619322,0
2584,125.88305280724421,273.9046991859416,18,6,retail,debit,0.9338172602190913,0.2156331751472057,1
2585,104.0325520571382,27.133142082822673,10,5,grocery,credit,0.5899207179448848,0.33400406645014796,0
2586,7.857622413465387,57.972157819444774,9,2,grocery,debit,0.6601706482730483,0.37974006085738216,0
2587,2.776328046690951,225.84399817752936,7,3,grocery,credit,0.019465926407371215,0.17844455396130912,0
2588,14.81335359507185,71.55836965463236,14,0,retail,debit,0.6705144071194699,0.11147595065063019,0
2589,6.049297523018846,10.950633020052106,7,4,restaurant,debit,0.3883529359322945,0.13783031497431755,0
2590,18.26000480073988,90.5035441422719,18,6,gas,credit,0.46021446252377485,0.0539209179449655,0
2591,128.52933960223933,17.06444641795401,0,0,online,credit,0.8080501190007954,0.028943568304169092,0
2592,10.115283696855693,222.91878866306214,22,1,gas,credit,0.5237935926818288,0.22592987356360564,0
2593,18.835905738324303,23.977895737086364,19,4,retail,credit,0.9868708095514572,0.18974786458719411,0
2594,21.911992774558975,1063.7008855179024,2,0,grocery,credit,0.796811128806087,0.11750993119601076,0
2595,71.71115564560986,236.83791123769683,20,1,retail,credit,0.7285915482505924,0.40197124553130215,0
2596,0.6905036632198536,24.61577334558722,11,5,restaurant,credit,0.5886866571640372,0.305289691367595,0
2597,8.084507354103717,55.701874785959006,15,0,online,credit,0.41239672186454834,0.25760641718305605,0
2598,27.575440466703995,116.00627467084207,21,4,restaurant,debit,0.05287233364577293,0.09558207909576767,0
2599,121.52480941355807,119.5411273668059,15,0,grocery,credit,0.018495907430539527,0.09329693133745029,1
2600,9.603679715606415,84.97322951282628,16,6,retail,credit,0.04675876652214861,0.08501478460602982,0
2601,1.2034241369960006,190.97815255322104,15,6,retail,credit,0.9588363839111592,0.17944054492594186,0
2602,50.884948316401925,48.280659371043114,8,4,grocery,debit,0.3232121148620912,0.2786462860808494,0
2603,7.744294794811605,37.83680595598348,21,0,grocery,credit,0.7006094823335614,0.041441258844801536,0
2604,3.3719796710314704,38.59551245521362,18,3,online,debit,0.5943146043113707,0.5630843927794061,0
2605,7.873336430144722,128.814480291191,0,5,restaurant,debit,0.5716677094377365,0.1194804642421569,1
2606,15.229159275563065,78.6636399419134,17,0,grocery,debit,0.579241563891092,0.1982344794790816,0
2607,8.108257632573599,73.0601931945026,5,0,grocery,debit,0.30229582337057015,0.17030527852142807,0
2608,0.7346588143920835,120.93270686211187,5,6,restaurant,debit,0.8865325454982423,0.12293560888377743,0
2609,77.13825222415473,7.021294425566758,11,6,grocery,debit,0.9192062267503671,0.08128534379465556,0
2610,135.95345192846764,74.44561239956856,2,3,online,debit,0.6445257852567621,0.05886396952643498,1
2611,53.37182510713204,67.93619044884751,10,6,online,debit,0.8639492209863253,0.1230715326364327,1
2612,3.6454196690059018,289.6890427466305,5,1,restaurant,credit,0.05998101691959534,0.2784869482140961,0
2613,14.846478499982554,11.839152147599254,13,4,gas,debit,0.10039125075666211,0.2513320389014318,0
2614,19.890018583035427,259.09288645758477,17,2,online,debit,0.5590662245937175,0.25108865078066195,0
2615,49.313189676467395,58.874562948245675,15,1,retail,credit,0.8465070407983616,0.10993506903536399,1
2616,54.73540364587344,89.0314368733945,23,4,retail,credit,0.3154294011808184,0.09361636133564508,0
2617,6.677470858320269,291.75627748969526,12,0,gas,credit,0.5480559161585316,0.051945801616379045,0
2618,22.71426939306474,95.65627217884986,0,1,online,credit,0.009960531484080826,0.13207350960620534,0
2619,39.88182103532504,81.480871686173,5,0,grocery,credit,0.9866300121276661,0.26410614422100887,0
2620,178.3474266804745,69.56706044205575,13,1,gas,credit,0.7669808683122366,0.268132428088088,0
2621,57.78676728357443,33.66712577649033,16,1,grocery,credit,0.36141914651751594,0.23798342060882924,0
