transaction_id,timestamp,transaction_amount,time_of_day,day_of_week,transaction_type,location,account_balance,historical_failure_rate,merchant_category,location_risk_score,transaction_failure,failure_type,failure_reason
627db031-140c-4138-a2c1-38ad525ee7df,2023-12-30 16:41:55,22.795779381911675,16,5,debit,high_risk_location_1,63.235626471994294,0.03531415366433027,retail,0.10291902825660904,0,success,none
a9bac23f-5536-48e4-897a-3b5076955227,2023-07-20 12:43:19,24.15809417775092,12,3,credit,national,244.65869890981168,0.4141653409239012,retail,0.08344330166725233,0,success,none
abf3bb86-3bb5-4dfc-adba-766ee1522450,2023-05-25 14:33:33,1.9501752749098213,14,3,debit,national,22.334513509228962,0.3842606367301213,restaurant,0.5077108246096806,0,success,none
1ae3197d-a3b9-44a5-89d3-193cdf334298,2023-12-29 03:28:43,3.437934293953832,3,4,credit,high_risk_location_2,434.85454566606177,0.21415830922977971,grocery,0.595001903383915,1,routing_error,routing_error
9a3d8270-8f8a-4bc7-be31-cbfcc3f07fea,2023-09-17 09:40:01,33.58791515312223,9,6,debit,local,34.43788509778575,0.1921955431394289,other,0.06638553601068331,0,success,none
82a94abc-f7f8-4fc5-98d0-5f0a9c6696fa,2023-09-24 02:07:20,308.79841782199463,2,6,credit,local,67.47956265910142,0.10434855817173819,restaurant,0.11593714454337956,0,success,none
ed1515cf-e315-4c08-8218-b1341d3881ca,2023-10-22 09:58:32,32.80403341203889,9,6,debit,high_risk_location_1,72.8578366452203,0.09999090472928218,gas,0.7267292785778263,0,success,none
202d8d4e-4112-40ea-9217-92b09962db28,2023-03-14 01:13:11,37.01879005761269,1,1,debit,high_risk_location_1,126.8567544938698,0.4790831858538031,online,0.45938577060342356,0,success,none
bb3c7005-2eab-481b-b74e-b627aca620f0,2023-03-19 08:22:01,189.74835619727006,8,6,credit,local,11.156047457081806,0.34801684939984545,online,0.714409331059656,0,success,none
365141b1-eb1f-482e-9097-2e40de8a9d79,2023-07-27 16:39:27,28.820181762913162,16,3,debit,high_risk_location_1,27.91288426523883,0.18337905791184106,other,0.41112559843201835,0,success,none
e0a947dc-63b7-4f05-806a-5758cfb3ef98,2023-01-22 20:59:32,110.9586486136287,20,6,credit,national,185.1880275346859,0.42864111832222235,online,0.01991289147832942,0,success,none
554fd422-bef7-428f-b2db-643da6d71302,2023-07-07 22:12:54,19.27116867738632,22,4,credit,local,17.50653691708189,0.29014357410756525,retail,0.7956075946786398,0,success,none
2759f01e-0da5-49b6-973a-3928351c416f,2023-01-09 13:34:17,202.16493241177784,13,0,debit,national,28.958102162083502,0.24069952532671893,gas,0.7316323426008354,0,success,none
b4d8c2e9-9f66-4f4b-b706-011d0880e80a,2023-05-27 17:47:21,183.32110525402314,17,5,debit,local,201.9707806378168,0.39031359573298424,gas,0.49078369791888976,1,insufficient_funds,insufficient_funds
0edae5fc-a066-46ee-a364-8b97dd059b10,2023-12-06 15:38:50,15.701549360177083,15,2,debit,high_risk_location_1,63.5201912365178,0.12008887534089388,grocery,0.7233380542176687,1,network_error,network_error
80de790f-39ac-4815-b1b7-dbb940f7232b,2023-08-19 01:58:25,453.14210582037896,1,5,credit,local,24.623178747726488,0.14705572602969175,restaurant,0.2872925405118347,0,success,none
749ad063-835e-49e2-8a1d-2bd2034de2ef,2023-01-27 22:05:49,17.14138342065239,22,4,debit,national,140.5942918731332,0.3823932227505343,other,0.7740513938623147,0,success,none
b10c156f-250a-4bea-899c-aca76c3104ca,2023-02-12 03:22:04,5.1749274696092575,3,6,debit,high_risk_location_1,53.286623741037566,0.24239453617417944,retail,0.1288644569401387,0,success,none
10ad0e43-39ed-4a3a-ae31-0a867799599f,2023-06-18 21:14:08,56.98253282562096,21,6,debit,local,11.393837880216857,0.3249419942423224,restaurant,0.6054474883897643,1,insufficient_funds,insufficient_funds
a9af3eb6-dc1a-48da-8313-dd7d3b0f28c3,2023-03-09 03:41:42,10.48208177547402,3,3,debit,local,19.715048152506956,0.07506469784098294,online,0.01628228528783915,0,success,none
1dfcae3b-26d4-4b3c-a0c7-d22f15af759a,2023-02-16 23:38:05,3.0922465178125327,23,3,credit,local,38.616945060504506,0.22710877791179215,other,0.07845760610085373,0,success,none
7d8afed3-87c1-43e1-b62a-631abafa1531,2023-09-29 05:53:27,20.076397172434643,5,4,debit,high_risk_location_1,46.93458044104649,0.43029495771823917,online,0.30858010488727605,0,success,none
b834e5dc-8f1e-431f-bb33-c4dd7c55420f,2023-03-15 18:30:26,3.6720765787378773,18,2,credit,international,16.631174356466087,0.40196120578804345,grocery,0.07994036319164632,0,success,none
367509f5-6c87-4f54-8aef-0e5d98254461,2023-12-18 19:54:32,36.54038847633033,19,0,credit,international,22.523656246566677,0.19825386069047735,restaurant,0.27115764264192577,0,success,none
a33b7a78-1282-47cd-9a1d-c2c4ae0df616,2023-12-19 18:48:45,6.350754371242058,18,1,debit,high_risk_location_1,43.07228774037156,0.13562680637286176,grocery,0.5092367343014086,0,success,none
b8e2069d-dc4a-4ff7-a3e3-07840ee3e08a,2023-12-24 13:30:05,6.428916275604967,13,6,debit,national,98.64879151756021,0.017581015182904034,grocery,0.10198252078405268,0,success,none
a52eada7-1bde-409c-93d3-e58462aeb236,2023-07-12 15:27:40,17.679881694537126,15,2,debit,local,53.34591763449355,0.11050886909901016,retail,0.4593738067039057,0,success,none
a9b879d2-12e6-4729-b0cc-832ceadde894,2023-03-16 06:01:42,340.54816910276355,6,3,debit,high_risk_location_2,582.1986468036781,0.1474410851057459,other,0.5090768960729535,0,success,none
a7a08936-c4bb-4293-ad21-52358850bbe0,2023-08-23 00:11:17,75.79120499699374,0,2,credit,local,184.67006830091856,0.13487404722756222,other,0.8568252882810281,0,success,none
e1040e40-cee2-401a-831a-c08efd1c10ff,2023-09-05 04:14:10,21.625648791205155,4,1,debit,local,112.131795265997,0.20057213678933086,other,0.13328978420501392,0,success,none
405117ab-2ad5-44d2-b2b1-55f964bf58d6,2023-07-21 20:34:46,7.168259817195131,20,4,credit,local,62.135814997933934,0.06546406351961302,retail,0.35545002952532334,0,success,none
940f4c38-6303-4c29-bf2b-2ae36815999d,2023-04-06 05:09:19,15.852359115905132,5,3,debit,high_risk_location_1,37.747257396618636,0.040895191954305805,gas,0.8913928249513327,1,duplicate_transaction,duplicate_transaction
b88acec7-cd82-4aa5-b01d-04690f94b758,2023-07-29 19:43:03,26.74307203118901,19,5,credit,national,35.63071281968303,0.312800798942109,restaurant,0.5612322372242785,0,success,none
4a8d4fa5-b9d5-4460-8d89-6b97df4e5e66,2023-07-23 12:29:22,0.7189910845103209,12,6,credit,local,63.50179816010941,0.07333871458666139,restaurant,0.5849349143011359,0,success,none
45a526fd-aeee-4e6a-9d0e-1bf3747a3610,2023-03-15 17:39:17,226.65664466968838,17,2,debit,high_risk_location_1,18.163668038426724,0.060399813275418,retail,0.9147312571502394,0,success,none
da29d0d8-eca3-40e5-96c5-63c91e2f1633,2023-07-30 02:17:48,29.013404048066132,2,6,credit,international,247.28644997127915,0.3038529395322788,restaurant,0.19907891018222823,0,success,none
e4e6c419-890b-44ae-9b57-26008569409f,2023-04-01 11:33:05,81.73805858854182,11,5,credit,high_risk_location_1,189.55330023534466,0.20296862623013054,grocery,0.7756615313695826,0,success,none
2fd0f670-282e-4414-9163-c125db6bb335,2023-12-01 01:08:45,50.48078548509725,1,4,debit,national,102.09457811076122,0.19240809377618318,grocery,0.8779677157213694,0,success,none
4d5c52b1-0fa4-4cb2-b8a5-b0b59ed01389,2023-04-24 15:50:43,33.22674229787725,15,0,credit,high_risk_location_1,14.055987829169338,0.06358169905141581,grocery,0.5746391230354433,0,success,none
0de3b7f2-c3c5-4c13-9d43-86e928b091d9,2023-12-19 17:40:57,21.949803347641684,17,1,debit,local,108.45364930541119,0.2400144633251339,other,0.18042559209215003,0,success,none
006bade8-95f4-4f88-a37c-4f2962d6b753,2023-09-24 18:36:03,30.460512856213644,18,6,debit,high_risk_location_1,186.8865473587605,0.3591298459721472,gas,0.9897928656169743,1,routing_error,routing_error
15ba6723-439c-4970-bd1a-07c0d5206eba,2023-08-28 22:16:30,7.006890162345596,22,0,credit,international,19.351890831142846,0.04297648688582179,grocery,0.852679689706414,0,success,none
e0935c7f-9c77-490e-8819-731fe575460b,2023-02-15 04:29:01,14.262953529039747,4,2,debit,local,4.0845653879071175,0.12170172665681249,grocery,0.7357194044753896,0,success,none
d7b56643-f470-45ef-94da-025d5b16dc98,2023-06-17 00:31:05,69.87726820477418,0,5,credit,local,359.4124852725486,0.41679600667408584,other,0.681298736453444,0,success,none
65264076-316a-4a27-91be-19ad42a73be0,2023-05-14 14:16:40,9.321950685151432,14,6,credit,high_risk_location_2,30.078821796666524,0.39465598343013913,gas,0.47088436857805727,0,success,none
1e29e949-09fd-4605-bc5b-19df62e366ca,2023-03-06 08:09:33,4.74095636881345,8,0,debit,high_risk_location_1,62.34764256402334,0.2371710835163877,restaurant,0.04839182310424428,0,success,none
7bae648d-abda-49d0-a818-24c0f8115f36,2023-10-03 21:07:33,76.06712060396902,21,1,debit,local,142.96936510267145,0.24376841684308934,restaurant,0.6436855722600616,0,success,none
d810d0a9-bb30-45f2-95ea-e8138041fc27,2023-06-01 16:46:09,54.461022432869505,16,3,debit,high_risk_location_2,21.53600867727186,0.1074758754554144,other,0.8972100961589199,1,timeout,timeout
ec06d301-3353-4fa4-91ec-cb92a138dcd8,2023-11-14 23:45:56,7.692781610094235,23,1,debit,national,223.47897395893898,0.2089451523984346,retail,0.7388716475291186,0,success,none
f32d2d19-b6ed-4ad1-9b4a-a31658948707,2023-06-27 09:43:15,15.649112397445167,9,1,debit,high_risk_location_2,14.487381585686528,0.23522696712520239,other,0.1637161513141585,0,success,none
50399afa-6314-435a-962c-82472f77bce6,2023-04-28 13:37:03,13.286638717124662,13,4,debit,international,107.30571005396527,0.26644308405594186,gas,0.179095885861822,1,timeout,timeout
f7d132a7-8b2a-4cd0-bee4-2887245a126d,2023-08-30 01:06:41,8.597870571167046,1,2,credit,high_risk_location_1,17.010221452392546,0.17531231672234318,restaurant,0.3500273273017017,0,success,none
8001c863-c737-47be-9a5c-031ce97b3e6d,2023-06-01 07:05:25,182.3463048938074,7,3,debit,local,97.62963303392183,0.06201225786601918,restaurant,0.6092724831330385,0,success,none
4eb0f328-a746-4aa3-afcc-1cec182e42d8,2023-08-05 02:31:53,16.405280923707746,2,5,credit,high_risk_location_1,90.59951793861009,0.2465339115181522,other,0.29190430667484746,0,success,none
6ba3737d-b315-4ee0-8af2-b5b42b2056c3,2023-11-23 12:51:30,47.48950109367395,12,3,debit,international,33.674007024550825,0.2511784441884439,restaurant,0.02093311596804015,0,success,none
a6a53324-203e-4c6c-9edb-c1115a82cc52,2023-06-25 01:46:30,27.46344241950441,1,6,credit,high_risk_location_2,54.70544143026675,0.09656389671712082,grocery,0.7507341951125104,0,success,none
8e34cc54-d25a-46d6-a749-191daa13c221,2023-08-27 05:30:57,15.13321623323608,5,6,credit,national,34.603935101225765,0.1143711941139891,other,0.9183517115471229,1,network_error,network_error
3ea85401-0ae3-4039-9a46-1030bec853ed,2023-09-03 14:16:15,101.6425727770344,14,6,credit,national,123.14301717470185,0.4694442287375279,other,0.5384698250460399,0,success,none
a7f581a6-db78-47a2-adbc-a5f87fd66609,2023-08-09 08:37:11,154.8019932522476,8,2,debit,high_risk_location_1,34.88797593284935,0.3094236991192385,gas,0.30442102877131294,0,success,none
771511fe-ea5d-48d6-adbf-7e4f175a5835,2023-12-16 23:09:23,7.614101196940197,23,5,credit,local,169.51834127375452,0.3237607262370015,online,0.8934540620266905,0,success,none
4a3d2eb0-20b6-4fd7-b23d-7f449e0e4bae,2023-04-14 07:08:43,8.761642420930707,7,4,credit,local,19.760537210415787,0.1655175336117239,online,0.8386413357261409,0,success,none
4045c8d7-392f-4a64-b098-0a8d2343540c,2023-06-21 02:25:16,34.008887282489006,2,2,credit,local,20.072691799913216,0.11863478693564095,online,0.6141124539082673,1,timeout,timeout
21f1344b-2df5-47ea-aff3-bbfc235008b0,2023-07-03 11:50:30,33.02714987421257,11,0,debit,local,12.698950293245241,0.21473139597403224,gas,0.1225139189390595,1,insufficient_funds,insufficient_funds
ed6ebaa3-e45f-4ec0-8d74-07282c2cf36b,2023-10-09 22:04:53,7.586200470461309,22,0,debit,local,13.445446308392016,0.16936390275115887,restaurant,0.7850745030453323,0,success,none
d014bed0-ed1e-4a26-ac7f-51db1fbc8a88,2023-04-17 01:05:53,13.92297993295777,1,0,credit,high_risk_location_2,22.94713930964146,0.04627532808459566,retail,0.5460846042508083,1,insufficient_funds,insufficient_funds
ff59c45a-0f8a-4e72-b330-1d37937dc62f,2023-03-29 03:56:51,129.35170739984613,3,2,debit,high_risk_location_1,76.91962790055088,0.11246491950270703,restaurant,0.27919614691261785,0,success,none
1cdf49b5-c300-45a2-9d4b-f36336176c75,2023-11-28 21:26:45,54.13907129491327,21,1,debit,local,19.44219001864225,0.10174870276549304,grocery,0.23239651712363074,0,success,none
00351f8f-11cf-444f-949d-5a858cb2d81b,2023-03-12 16:56:25,19.66791922484449,16,6,debit,high_risk_location_2,10.691375832843823,0.06609253090399644,other,0.2643595488597982,1,routing_error,routing_error
96dc562b-8815-482e-b4c9-44c0a890dea7,2023-05-18 00:32:20,3.818785826082456,0,3,debit,high_risk_location_1,374.2227977271417,0.5770538755878493,grocery,0.38857366397407844,0,success,none
1a0721f8-3ada-47c6-bbbf-790a1b24efbb,2023-05-16 17:33:35,14.073196428284998,17,1,credit,high_risk_location_1,20.186635506768177,0.4387576405030804,retail,0.5576375185863497,0,success,none
a65e6038-7d13-4aa3-a06e-8de1c15fb1f7,2023-11-08 05:24:58,119.04963520521167,5,2,debit,high_risk_location_1,10.197831339367267,0.16906596906771354,gas,0.35854884146231436,0,success,none
cda75813-7ade-484b-8dc5-678bce14c99f,2023-01-07 03:19:21,146.77107185726982,3,5,credit,high_risk_location_2,196.03326448506138,0.0957294629576958,online,0.4467800464560837,0,success,none
8650e10f-def2-40c7-abf6-c8b9d516caad,2023-02-28 14:59:49,71.80912291374393,14,1,debit,local,296.5066801074977,0.48833037578826205,gas,0.17616693908946857,0,success,none
ecbbd132-7ef1-405c-8117-938817830f6b,2023-08-07 00:17:29,7.671406824705875,0,0,debit,high_risk_location_1,22.647485846138125,0.07881294931511205,other,0.7316824826694216,0,success,none
574939ec-1887-4a95-a20f-91979e9e2554,2023-09-16 23:16:40,2.5902042472509907,23,5,debit,international,131.97749634840235,0.12756064483782167,retail,0.6523962146764495,0,success,none
79e580ae-9109-4c70-88c6-401b1182c68c,2023-01-08 03:27:06,214.53166311192615,3,6,credit,national,23.2774956174545,0.1430767198422194,gas,0.34297670682924686,0,success,none
61db80f0-8ce6-425d-82a6-058b9056d27e,2023-05-25 13:03:44,47.05777567302026,13,3,debit,high_risk_location_2,20.65484661753484,0.1350981097171061,grocery,0.043469131629866764,1,insufficient_funds,insufficient_funds
3297bc14-4050-4992-bfb7-9f96e243decf,2023-03-15 04:12:45,394.08421599002924,4,2,debit,national,82.67024524604967,0.19106575510713983,online,0.5762687444599377,0,success,none
70084cf0-cd54-41bc-affd-662a12084599,2023-05-09 16:04:16,4.739685238936951,16,1,debit,high_risk_location_2,57.142626295898225,0.18722837429847888,online,0.7475348928645648,0,success,none
fcee7963-4c34-48bc-822b-3f8039c271b1,2023-05-03 22:29:54,240.40426141199958,22,2,credit,international,85.85274700941082,0.09539879656819451,restaurant,0.678803697047577,0,success,none
8663c371-bc84-4ac9-9540-89c726e18a3a,2023-05-17 02:59:54,56.37452928779845,2,2,debit,local,147.26123206631522,0.4852746703829361,grocery,0.5378705062484014,0,success,none
82612521-0446-4683-aa23-1839eb9b35cc,2023-11-22 22:28:16,14.182507845354783,22,2,credit,high_risk_location_2,76.30270219512894,0.15159891099466444,restaurant,0.526706262863612,0,success,none
5d1f26e5-e2b0-4835-a522-52191d48a6e6,2023-01-20 19:57:09,7.692421796794505,19,4,credit,national,57.65214659354031,0.07851590001631338,other,0.796062057329719,1,insufficient_funds,insufficient_funds
88f8a3e4-85ca-422f-889d-8a2bc07293e3,2023-06-15 18:46:04,424.4066885131563,18,3,credit,international,98.72219162564697,0.318024772549061,other,0.6647685531056731,0,success,none
76133e3c-bfb1-41d6-beb2-f6f697aa010e,2023-12-06 02:46:09,38.08624961926174,2,2,debit,international,27.29318232256877,0.36919757284842064,grocery,0.004333378171925584,0,success,none
8335997c-3c12-4b14-b40a-2b23c69381b8,2023-08-27 16:32:04,17.74251667376798,16,6,credit,high_risk_location_1,57.618631508703594,0.18188288757715118,gas,0.3237314080353656,0,success,none
8322a92e-f028-4bc3-a080-cd8d50885539,2023-04-19 22:32:26,26.705975906461045,22,2,debit,local,24.348394251487186,0.0982711050917846,restaurant,0.1831889908196238,1,network_error,network_error
6b34d0fc-9359-4bd6-a849-6c5803b52fd0,2023-07-28 04:38:21,32.18351535979412,4,4,debit,high_risk_location_1,17.670993918310277,0.43345761611696493,retail,0.9170790833009986,0,success,none
adad8304-d596-4b97-8e09-1bd66b4e4b70,2023-06-19 17:07:46,361.3012267054378,17,0,credit,international,48.375493945914286,0.29641981037090603,other,0.21734459239247428,0,success,none
68015eb7-06a4-4c70-8301-700d88d81162,2023-09-16 19:44:43,32.336173931035155,19,5,debit,local,11.13272152383574,0.3806403362692446,retail,0.7977074177108632,0,success,none
0830ea65-1c6c-4189-a578-2f41acb1cdcd,2023-03-05 19:23:40,1.4285233114108422,19,6,debit,high_risk_location_1,144.8237306822784,0.1630110899587874,retail,0.4284167672019127,1,timeout,timeout
3cdce81c-d214-41d4-af42-9b88afb52cd3,2023-03-30 16:08:37,107.1290077894603,16,3,debit,national,79.4056910633947,0.2377745976104567,gas,0.7503599751273847,0,success,none
e6cb851b-8f4c-432e-80d2-3c66391cadf9,2023-12-16 00:51:06,11.639286021013808,0,5,debit,high_risk_location_1,13.914296921775462,0.13977772888624063,gas,0.8163195441712595,0,success,none
11fa6e07-8025-4424-9a36-6f15d99b3881,2023-11-16 01:57:57,9.93812369534446,1,3,debit,local,72.17361548455645,0.34165831395138235,online,0.6815622543946203,0,success,none
f646f32e-a4e1-40e7-b05b-fd6efa66801d,2023-01-13 14:08:48,75.92919339317841,14,4,debit,international,146.9982069747844,0.43002765252437786,retail,0.8071034401921722,0,success,none
fd2b1b3d-0047-4ecf-ae72-96224fe273df,2023-05-23 11:50:48,8.356235702797711,11,1,debit,national,118.93401740020107,0.4068107575721236,grocery,0.455388305399578,0,success,none
81c16c71-1f02-4c45-ba37-0b388536a6f4,2023-07-08 05:10:52,235.56665875385164,5,5,credit,high_risk_location_2,12.124010479298352,0.25707750098804694,restaurant,0.3353498692785609,0,success,none
c6124578-0b42-44a6-a2cb-f1b68053dc0b,2023-10-07 03:27:34,25.109491730245974,3,5,credit,national,13.364545222455597,0.17206426276257264,grocery,0.3254433020240628,1,timeout,timeout
17062f4f-90b4-48d5-8e84-5bf369522832,2023-06-02 17:14:43,4.436281641075996,17,4,debit,high_risk_location_1,11.431128188170122,0.2076210295263155,gas,0.40012506440057594,1,timeout,timeout
52687da4-38db-48f6-a5d6-537ebce8ed59,2023-12-12 13:43:33,14.445033808091765,13,1,credit,national,43.998862599115924,0.14696923351017088,other,0.9154036436675835,0,success,none
6da2ad8b-99d4-4647-9b24-40cb9386659c,2023-09-10 17:57:18,263.26372700797197,17,6,credit,high_risk_location_1,288.956229166795,0.4185524439192462,restaurant,0.3336099720703115,0,success,none
2de579e9-2f4d-4f2b-bf70-1878595ceff7,2023-01-30 02:21:19,2.9369652969233093,2,0,debit,high_risk_location_2,88.71313505471151,0.17152542647887098,restaurant,0.8516306231901535,0,success,none
88ceb807-43a2-4398-aecc-8e7345317be5,2023-09-23 06:20:25,1.7759488141534836,6,5,credit,high_risk_location_1,125.9168270586247,0.04269853541302677,gas,0.42533304616444145,1,insufficient_funds,insufficient_funds
d6ac00ba-52db-46f5-aff1-8338520419e1,2023-08-01 18:16:04,65.04485616046598,18,1,credit,international,45.90699253581473,0.06700403865945105,gas,0.1514906329304525,0,success,none
18ea210c-6112-4811-b8c6-488b342d8341,2023-12-10 00:02:19,125.59185964637874,0,6,debit,national,11.641019841069507,0.28441273737480305,retail,0.4717784687777088,0,success,none
2cca29b8-3eff-4251-96a0-9bf450bb40f3,2023-12-13 15:58:38,485.29336645175096,15,2,debit,national,155.2803057347191,0.21318676995399732,restaurant,0.5636657993587338,0,success,none
f3e422a9-2d6d-47e5-a859-fb74ade2f979,2023-11-02 14:07:53,582.2421049601841,14,3,credit,national,196.2724286811491,0.18823789201822252,grocery,0.21336198531071526,0,success,none
9613fccd-bb80-4ec2-8ff1-10c3ba3055ef,2023-09-22 13:03:32,77.10221707074508,13,4,debit,high_risk_location_1,39.47203851677595,0.1011108967427629,online,0.9675639431073306,0,success,none
7663eace-80fd-4baf-9f1a-0b3edc97261e,2023-11-23 10:58:41,50.33135266555922,10,3,credit,high_risk_location_1,97.30533143061855,0.16419390560769584,gas,0.7887772438849937,0,success,none
30cc94b0-78fc-4e16-9004-fca8ca998cfa,2023-05-27 04:31:47,22.098942485408568,4,5,credit,high_risk_location_2,266.9038327370967,0.2806136437036923,grocery,0.6288475890856466,0,success,none
9487f9f4-1df2-4dde-9889-b0843dfe54b6,2023-07-09 15:43:57,53.69796952433884,15,6,debit,local,14.262759185437467,0.24781988846339417,gas,0.33341585191140777,1,timeout,timeout
64651933-8d8f-45f9-9338-be3c75b4725e,2023-10-24 00:21:12,4.2178356402075545,0,1,credit,national,40.63078216016548,0.2085961318298797,grocery,0.6593792625031164,0,success,none
d0134db6-999b-4f8e-bc57-7c1d8f7647c0,2023-06-06 22:19:27,4.404318540553962,22,1,debit,high_risk_location_1,9.578300588973661,0.3061726087529508,restaurant,0.2790020372509755,1,timeout,timeout
7d9cead4-dd15-4866-9248-f13e92bedb17,2023-10-23 09:12:35,2.3488419971141425,9,0,debit,national,18.25118985107536,0.18114806939943331,grocery,0.5013316994413162,0,success,none
2457bda5-bf92-4e7f-9314-9f828b754ab5,2023-10-26 12:01:51,55.043565203158344,12,3,debit,local,14.354961853424768,0.5465611661174871,grocery,0.4862588388510458,0,success,none
eccec531-b3d5-4974-a844-587050ede9b5,2023-05-16 15:49:46,16.44722478473627,15,1,debit,national,10.914355931124284,0.26281755049115746,gas,0.48602881682039334,0,success,none
ef72a973-73a3-4b24-9ff2-84bbc21e05c9,2023-09-14 16:33:22,3.5152949558017434,16,3,debit,high_risk_location_2,43.401115906253764,0.20684424653033578,restaurant,0.1360459950943087,0,success,none
49049812-fa2c-4473-a5c0-cada6b550f7f,2023-08-17 05:29:11,7.942441671717139,5,3,debit,national,27.693678320071264,0.2273934913282944,gas,0.7233800694241903,1,timeout,timeout
105d30fa-fb9b-4f03-b703-2ac15f16b684,2023-06-07 12:35:03,173.6834617091626,12,2,credit,international,273.4221087388348,0.35867419672743,online,0.41302592202021127,0,success,none
9f6a4cb5-f079-431d-9855-8e3114f5ccd8,2023-05-11 00:58:12,8.022159434697882,0,3,debit,international,31.485500088767733,0.016872721182245663,grocery,0.25631584655563366,0,success,none
1d78b105-d9c6-42f2-949e-46a147ece63a,2023-05-14 06:57:52,146.50114895219002,6,6,credit,international,28.988363096297938,0.33612799600044313,other,0.03115511843200114,1,routing_error,routing_error
5aa2a112-a66f-4aa6-b773-8c7f991edac8,2023-09-05 09:46:08,13.789653736042872,9,1,debit,high_risk_location_1,73.95469765049502,0.4798781372622423,restaurant,0.5958347252211482,0,success,none
d8b64b76-0f0e-44ee-bf93-aa2eebe27bef,2023-06-06 07:37:23,40.896976240395524,7,1,debit,high_risk_location_2,63.636232010695345,0.28361260698293916,online,0.17877743056033812,0,success,none
e9d920a8-098f-4887-871c-1072fec2ce78,2023-01-23 13:59:38,29.748271150568783,13,0,debit,local,15.134766176969523,0.30880835987454086,other,0.7003339893552167,0,success,none
9c8ad422-840e-4092-9054-16b55e5280d7,2023-03-18 15:30:02,29.694733161665347,15,5,credit,high_risk_location_2,18.265543607023584,0.2672369938820029,grocery,0.3277953069431355,1,insufficient_funds,insufficient_funds
59c27e66-21c4-469c-baf6-46fdbb0ef7d9,2023-02-02 18:17:25,49.249527567825446,18,3,credit,local,259.1411643286535,0.152837114028505,gas,0.5941527237812453,0,success,none
056252cc-aa22-44bb-ab84-ec4daf5c930c,2023-01-27 01:31:51,242.54149468538796,1,4,debit,high_risk_location_1,57.465944104291985,0.25478146579334193,retail,0.5913493771793603,0,success,none
d4ca2371-866e-4668-bf7f-dd8d555c447d,2023-12-28 05:19:45,246.77173018653704,5,3,credit,national,86.36680907397303,0.13869045309691425,online,0.4911393876369028,0,success,none
babb5877-cb29-410a-968f-5f71072e1917,2023-02-05 15:04:16,26.54474794135278,15,6,debit,local,29.18598836166698,0.11412864473061136,other,0.11964415081188495,0,success,none
4a337cb0-fc6a-4e40-88f0-c8563960ac13,2023-03-22 01:27:31,16.555929445579988,1,2,debit,high_risk_location_2,16.409473081294998,0.2128139259328881,retail,0.4008977945237969,0,success,none
4d996d72-49cd-4728-8004-1fee9d7484b9,2023-08-11 02:10:37,4.640330738927157,2,4,debit,national,82.9015574452464,0.007400706320526566,grocery,0.9703066189440466,1,network_error,network_error
550b9681-ca50-4eba-b2e7-ad4844c6bf32,2023-08-14 12:38:41,1.359320762446719,12,0,credit,high_risk_location_1,119.47495340373348,0.19676243738536126,grocery,0.6899453063656784,1,insufficient_funds,insufficient_funds
0f5b9054-4f4a-4cdc-96c4-6c7bdcfc8b76,2023-04-22 21:57:08,1.1343136571151802,21,5,credit,international,353.7366333531989,0.13380963377730717,online,0.41116306338398545,1,timeout,timeout
3b431a48-37b3-487c-9767-d674433c4a22,2023-09-10 02:45:29,126.0481823172646,2,6,credit,high_risk_location_2,83.50870919417808,0.21694507225294568,restaurant,0.8830007035552015,0,success,none
6e423257-9773-4067-b392-11445e0b6359,2023-09-09 19:06:00,25.87444196422627,19,5,credit,national,188.45776526458624,0.13964403684074894,retail,0.20358718522052877,0,success,none
b3123f01-532e-4a63-abae-8c8fe5a8ead2,2023-05-30 08:32:20,19.945647729306398,8,1,credit,local,19.059467758950806,0.1216261370781817,gas,0.07780680457370648,0,success,none
2410ef55-12f4-4b04-a95e-5ec724f67f6c,2023-04-18 05:50:07,2.6812717635574157,5,1,debit,high_risk_location_1,10.05235175101376,0.21799405499573296,restaurant,0.34599356600014197,0,success,none
5b32cc66-e456-4285-84c6-06c85d2008f7,2023-01-14 16:33:25,26.156687471034292,16,5,debit,high_risk_location_1,202.1161276383051,0.05015387385549634,restaurant,0.753190447010756,0,success,none
0a02748e-5be9-4918-a92b-ffaa5c361ad8,2023-06-28 16:09:45,12.343197564032122,16,2,credit,national,20.534076947341127,0.2637156035723036,gas,0.12430984316735505,0,success,none
b65595d0-6908-4fa0-a4e4-b4834192a8b4,2023-10-07 03:29:46,5.442583820963842,3,5,credit,national,25.91167591658963,0.14194820891445534,retail,0.8704154002872174,0,success,none
fb830daf-1302-4ca4-8126-d6ecd0876ab9,2023-02-23 07:56:06,38.38729645152121,7,3,debit,international,43.286708152992524,0.15460697668995668,gas,0.27741149313852975,1,timeout,timeout
3b299e90-954c-495a-b2f6-0a173c11ae30,2023-11-22 01:15:11,3.8632011911985,1,2,credit,international,169.66270131483182,0.21296514463874563,online,0.8447673948542733,0,success,none
9c54a710-46a8-4661-9c27-adb0eebfd127,2023-01-20 20:27:25,7.640522213137038,20,4,credit,high_risk_location_2,148.16888276811977,0.17675693530323341,restaurant,0.7968754126060029,1,network_error,network_error
5573ee99-9b2e-4d4a-9a0d-14f57c592295,2023-11-21 15:50:07,3.2832244450689165,15,1,credit,international,67.19451106425197,0.11425579120416843,restaurant,0.2990781124180315,0,success,none
